"rgn_id","habitat","year","value"
"01101","Bosques y matorrales",2017,0.0597776980137716
"01101","Bosques y matorrales",2018,0.000992160962884176
"01101","Bosques y matorrales",2019,0.000744120722163132
"01101","Bosques y matorrales",2020,0.000992160962884176
"01101","Bosques y matorrales",2021,0.0147710494372246
"01101","Bosques y matorrales",2022,0.0275324667200359
"01101","Bosques y matorrales",2023,0.0128626581973913
"01101","Bosques y matorrales",2024,0.000496080481442088
"01101","Macrocystis",2017,0.003318296956227
"01101","Macrocystis",2018,0.00325962372910312
"01101","Macrocystis",2019,0.0032019879460738
"01101","Macrocystis",2020,0.00314537126333381
"01101","Macrocystis",2021,0.00308975566142809
"01101","Macrocystis",2022,0.00311078016408141
"01101","Macrocystis",2023,0.0022878622223094
"01101","Macrocystis",2024,0.00347256337009462
"01101","Marismas y humedales",2017,0.447712634501484
"01101","Marismas y humedales",2018,0.0644904625874714
"01101","Marismas y humedales",2019,0.000744120722163132
"01101","Marismas y humedales",2020,0.016866736369031
"01101","Marismas y humedales",2021,0.000744120722163132
"01101","Marismas y humedales",2022,0.0148824144432626
"01101","Marismas y humedales",2023,0.0779200699065108
"01101","Marismas y humedales",2024,0.000496080481442088
"01101","Playas y dunas",2017,7.58507056124953
"01101","Playas y dunas",2018,7.61880403398759
"01101","Playas y dunas",2019,7.40871395009686
"01101","Playas y dunas",2020,7.41144239274479
"01101","Playas y dunas",2021,8.16002783924091
"01101","Playas y dunas",2022,2.89611785065891
"01101","Playas y dunas",2023,5.8685966611398
"01101","Playas y dunas",2024,7.90405031081679
"01404","Bosques y matorrales",2017,0.0460768780399001
"01404","Bosques y matorrales",2018,0.0291011861304632
"01404","Bosques y matorrales",2019,0.000929621223612019
"01404","Bosques y matorrales",2020,0.00242509884420527
"01404","Bosques y matorrales",2021,0.00323346512560702
"01404","Bosques y matorrales",2022,1.82367433084236
"01404","Bosques y matorrales",2023,0.272205797172307
"01404","Bosques y matorrales",2024,0
"01404","Macrocystis",2017,0.00632552878428199
"01404","Macrocystis",2018,0.00621368249929467
"01404","Macrocystis",2019,0.00610381384999479
"01404","Macrocystis",2020,0.00599588786836423
"01404","Macrocystis",2021,0.00588987020467999
"01404","Macrocystis",2022,0.00561943607116108
"01404","Macrocystis",2023,0.00436125474380224
"01404","Macrocystis",2024,0.00444601454770965
"01404","Marismas y humedales",2017,0.00472894274620027
"01404","Marismas y humedales",2018,0.0953872212054071
"01404","Marismas y humedales",2019,0.00278886367083606
"01404","Marismas y humedales",2020,0.00282928198490614
"01404","Marismas y humedales",2021,0.0202072323534215
"01404","Marismas y humedales",2022,0.0202072323534215
"01404","Marismas y humedales",2023,0.0151049013724785
"01404","Marismas y humedales",2024,0.000404183140700878
"01404","Playas y dunas",2017,8.16854127356474
"01404","Playas y dunas",2018,8.8896039965751
"01404","Playas y dunas",2019,8.11640164841433
"01404","Playas y dunas",2020,8.07962098261055
"01404","Playas y dunas",2021,9.46596915521456
"01404","Playas y dunas",2022,0.144293381230213
"01404","Playas y dunas",2023,6.12349006251564
"01404","Playas y dunas",2024,8.60748416436589
"02101","Bosques y matorrales",2017,0.203884582579965
"02101","Bosques y matorrales",2018,0.00284597442987627
"02101","Bosques y matorrales",2019,0.000307672911337975
"02101","Bosques y matorrales",2020,0.0245369146792035
"02101","Bosques y matorrales",2021,0.0397651540306815
"02101","Bosques y matorrales",2022,0.0061534582267595
"02101","Bosques y matorrales",2023,0.033961228975306
"02101","Bosques y matorrales",2024,0.00666624641232279
